"case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP"
"Case: 0021",7698.80599999428,74442.4603870016,9258.35925279172,2784.10113420984,60000,2400,"[[1, 2, 3, 4, 9, 10], [7, 8], [5, 6]]","[[7, 2, 2, 78, 52, 32], [4, 2], [11, 14]]","[[0.04256246941670427, 0.049600134770524246, 0.04754191608845686, 0.12449189844230796, 0.17210607529583635, 0.4233454778817062], [0.013489233648600099, 0.009084344996565765], [0.03127770190876336, 0.021791236722938534]]","[3, 1, 2]",5877.70269239365,8.57248372199219
"Case: 0022",3497.07100009918,1127767.79855826,20758.0940953749,7009.70446288294,900000,200000,"[[17], [8, 11, 18], [2, 4, 15], [3, 9], [1], [6, 12, 13, 16], [5, 20], [14, 19], [7, 10]]","[[5], [1, 1, 0], [9, 3, 3], [2, 3], [48], [1, 1, 1, 4], [3, 2], [1, 4], [2, 1]]","[[0.012307303479902356], [0.013917299880652972, 0.013438684048687966, 0.04242853284174544], [0.04144449084989797, 0.01084353692597032, 0.07633536806805062], [0.011800973565696381, 0.01133814067470902], [0.030048411835422985], [0.016490237003168273, 0.004282142609049961, 0.026034580936059037, 0.02145337485491684], [0.02036522840756224, 0.018752437930741925], [0.009360302770526878, 0.02684410649234844], [0.0050309768542045625, 0.004301512323903243]]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",218295.242371441,24.0024001699069
"Case: 0023",1451.17900013924,1143728.1983646,65196.3371368609,18531.8612277385,900000,160000,"[[3, 8], [7], [1, 9], [4, 6], [2, 5], [10]]","[[12, 2], [69], [52, 13], [7, 2], [4, 91], [73]]","[[0.07056800979733098, 0.114918595251868], [0.34426906974358934], [0.170507039068398, 0.21164154275321245], [0.04206789480335124, 0.09283720779449606], [0.05929747199270695, 0.25543791090616297], [0.2933925467204552]]","[1, 1, 2, 1, 3, 1]",-43983.6023913873,-3.70322180544064
"Case: 0024",6327.79500007629,164842.000284559,32452.6675485183,9289.33273604089,120000,3100,"[[4, 20], [6, 13, 19], [1, 2, 3, 8, 14], [7, 9], [15, 17], [10, 12, 16, 18], [11], [5]]","[[5, 2], [15, 9, 4], [5, 2, 8, 4, 5], [11, 4], [19, 3], [2, 4, 3, 5], [7], [11]]","[[0.009416018270671468, 0.015383248456201506], [0.01861542450000849, 0.05763232923493907, 0.008982157097764959], [0.008757717977119762, 0.035941989306190116, 0.023796813943222722, 0.007622909480433331, 0.05031508474161436], [0.029942114199698333, 0.015246319998806528], [0.02884765054510634, 0.03800349769069612], [0.013464838385706715, 0.019792281499819986, 0.0489402336976221, 0.01361832982509634], [0.02390136843099753], [0.006595927549667091]]","[1, 2, 2, 2, 1, 1, 1, 2]",25161.1768946761,18.0133366084514
"Case: 0025",1126.26899981499,84169.1850465473,11093.9488972855,3075.23614926176,60000,10000,"[[10], [1], [2, 9], [3, 6, 7], [5], [4, 8]]","[[6], [5], [4, 3], [1, 8, 3], [7], [4, 3]]","[[0.011405310907555333], [0.02283417178649804], [0.021197362574367044, 0.01882694526529276], [0.030757394706579268, 0.027071578696125254, 0.01643717263029058], [0.028875408392363713], [0.02261113878963116, 0.016795768283093676]]","[1, 1, 1, 1, 1, 1]",3826.22058381097,4.76235923007994
"Case: 0026",5031.19400000572,673434.858915764,40092.3130705845,13342.5458451797,600000,20000,"[[13, 15, 19], [1, 4, 18], [3, 5, 6], [2, 8, 9, 11, 16], [12, 14, 17, 20], [7, 10]]","[[5, 42, 7], [1, 2, 1], [7, 4, 7], [3, 11, 5, 5, 3], [4, 5, 3, 4], [4, 4]]","[[0.009751369409410193, 0.12125090019428662, 0.11198229616092714], [0.01704346097304026, 0.004512842246714911, 0.014562388443407832], [0.01394190624913303, 0.013136717693633271, 0.01567085659832874], [0.004666799968667668, 0.03726198176232399, 0.0211848609660241, 0.023675486727243046, 0.058078718514088565], [0.017261931729688967, 0.017833623852494325, 0.07374983289757707, 0.06854219168309247], [0.020948240938764576, 0.005833902374534132]]","[1, 1, 1, 1, 1, 1]",111952.68340144,19.9387778069517
"Case: 0027",3066.05900001526,908389.128184815,68908.1952128646,17480.9329719504,800000,22000,"[[2, 4, 8], [3, 7], [1, 5], [6, 9, 10]]","[[5, 24, 38], [51, 8], [3, 8], [6, 7, 9]]","[[0.010968523987344398, 0.01958961411859725, 0.07233979716799362], [0.25539327284804636, 0.023094611635060436], [0.03480199675437033, 0.018894446278920205], [0.023293273681760415, 0.06236558312544151, 0.031633058910026816]]","[5, 1, 1, 1]",-62889.6519427508,-6.47493317361376
"Case: 0028",2988.35900020599,177776.118065069,33881.5916971492,8894.52636792013,110000,25000,"[[1, 4], [6, 15, 19], [13], [2], [14, 20], [3, 5, 18], [7, 8, 9], [11, 12], [10, 16, 17]]","[[7, 22], [3, 1, 5], [4], [7], [6, 12], [2, 1, 3], [3, 5, 10], [9, 5], [1, 1, 3]]","[[0.012568763558377695, 0.03774737016902916], [0.023320731055219205, 0.035469829871807024, 0.011654185911173603], [0.011404647191958488], [0.015545668657947872], [0.01531898997227379, 0.047555534412652964], [0.010970734650664294, 0.006646510839862084, 0.006677631255942576], [0.010733093817279823, 0.024587084929033633, 0.011652220833397287], [0.04503699101661295, 0.022442432511517965], [0.0025936569992318706, 0.00713117623287461, 0.005379134112469342]]","[2, 1, 1, 1, 1, 1, 2, 1, 1]",-12545.5763851445,-6.59177421753477
"Case: 0029",1482.84700012207,711517.83627325,70380.1961797605,21137.6400934897,500000,120000,"[[4, 7, 10], [3, 9], [1, 2, 5], [6, 8]]","[[9, 11, 10], [103, 9], [3, 22, 7], [2, 53]]","[[0.03208891030386329, 0.05290675528768933, 0.05392668065561317], [0.19768202679619606, 0.022590271142621195], [0.015585460827354966, 0.21407669598077067, 0.15833162731947772], [0.02205273721171491, 0.14424591273459733]]","[1, 2, 1, 1]",30261.0366014373,4.44194268828071
"Case: 0030",7640.33100008965,118630.442435788,25161.7000560174,10768.7423797706,80000,2700,"[[13], [1, 2, 6, 15], [4, 16], [5, 7, 8, 11, 14, 17, 20], [3, 12], [19], [9, 10, 18]]","[[0], [2, 2, 5, 2], [7, 4], [3, 11, 4, 2, 1, 2, 8], [1, 7], [27], [2, 3, 10]]","[[0.029360998245803373], [0.04522810600146627, 0.01238101447058559, 0.010298925965140817, 0.028936052491445097], [0.01581862817917445, 0.02391547996636282], [0.01799462769394732, 0.06919825684375398, 0.09441859477987208, 0.007988851975603634, 0.01378082993132542, 0.007520312123214622, 0.029648427134883335], [0.020124923449648675, 0.011065217829952838], [0.04299089098937326], [0.05079182387722926, 0.022409565168993933, 0.024272306073573353]]","[1, 1, 1, 2, 1, 1, 1]",29801.3754321297,33.5491257956164
"Case: 0031",10519.4049999714,150284.605142545,29601.7116618148,7882.89348073007,110000,2800,"[[3, 5, 6, 9], [7, 8], [2], [1], [4, 10]]","[[6, 7, 38, 11], [5, 6], [20], [28], [2, 4]]","[[0.049689303591277274, 0.033970080147995796, 0.030333230582176945, 0.02116745656479244], [0.0221989641931641, 0.01966028679663543], [0.0333047688710656], [0.033663454530228364], [0.028288599601113986, 0.048254482672183505]]","[5, 1, 2, 2, 1]",11374.259757501,8.18820205649391
"Case: 0032",3566.9960000515,1450544.55298719,95098.9873920781,25445.5655951149,1100000,230000,"[[10, 16, 17], [8, 15], [5, 6], [4, 9], [14, 18], [11, 13], [20], [12, 19], [1, 2, 3, 7]]","[[3, 9, 15], [16, 16], [2, 3], [8, 4], [5, 10], [2, 13], [124], [6, 6], [11, 8, 9, 2]]","[[0.011436191353623344, 0.08766426892777801, 0.04657856745830261], [0.04490914400723633, 0.04960502344233036], [0.009804850357917472, 0.011323997018767167], [0.01704827341862, 0.03355349587888169], [0.037694315176048085, 0.029522979178648018], [0.03441819079611461, 0.03542501276099928], [0.14178329003317514], [0.017839081213260284, 0.03440551974750498], [0.10230846468426091, 0.09725208891657501, 0.027510927210896336, 0.02725983552276572]]","[1, 1, 1, 2, 1, 1, 2, 1, 1]",-61071.1513412138,-4.04012416425292
"Case: 0033",18322.9730000496,167672.53723806,24093.3007805389,8179.23645752076,130000,5400,"[[11, 13], [2, 6, 7], [17], [1, 14, 16, 18], [10, 12, 15], [3, 4, 5, 8, 9, 19, 20]]","[[7, 11], [3, 4, 12], [7], [2, 1, 1, 2], [1, 1, 2], [8, 13, 1, 3, 7, 23, 7]]","[[0.017472738341415175, 0.01166960163316347], [0.016762267546720076, 0.012531237948030377, 0.018227422849475327], [0.013390696266154307], [0.017247271804669093, 0.011786842935781194, 0.013420039892944505, 0.011235253589366058], [0.020925562424022746, 0.04521229563598152, 0.012709812575753479], [0.011602390151814052, 0.06116202346577492, 0.013320755695703975, 0.012199201784763412, 0.009953506029960809, 0.056439891560226337, 0.011789614193250109]]","[2, 2, 2, 1, 1, 5]",30079.3341996282,21.8610611101384
"Case: 0034",3482.30200004578,1217381.36776248,94037.8744578441,23343.4933046343,900000,200000,"[[2, 4, 7, 10], [5, 9], [6], [3, 8], [1]]","[[24, 2, 11, 13], [15, 72], [112], [6, 5], [30]]","[[0.05835714049030514, 0.016319472276608685, 0.16223497854396016, 0.05929338196448609], [0.030897005006383604, 0.14952668587205875], [0.39361690073570427], [0.04285981616615547, 0.04333872466920602], [0.10268140261378178]]","[2, 4, 1, 1, 1]",-42530.3524862903,-3.37566131045219
"Case: 0035",5879.50800013542,961643.755324806,46104.9387509287,15538.8165738773,700000,200000,"[[11, 12, 13, 20], [3, 5, 9, 16], [2, 6, 8, 15, 19], [1, 17, 18], [10], [7, 14], [4]]","[[0, 2, 2, 2], [4, 5, 0, 1], [3, 3, 5, 2, 5], [1, 2, 4], [11], [4, 6], [92]]","[[0.017492658691685165, 0.018117904802925168, 0.01715425030408303, 0.016485402529251753], [0.02471547463706673, 0.030220165169230033, 0.012543422397553449, 0.021933544888486346], [0.03211004040346686, 0.02338593889508457, 0.008548982130135878, 0.025840920197364926, 0.06988763341665136], [0.010810109146763506, 0.007764754105964227, 0.00708184800347566], [0.023557543835632782], [0.010627316929555914, 0.08174797156009204], [0.12108753680115654]]","[1, 1, 1, 1, 1, 1, 1]",80092.9645035539,9.08546227142958
"Case: 0036",3998.17199993134,82093.4896832069,15032.1823178491,4961.30736535778,60000,2100,"[[7, 10], [1, 2, 4, 6, 8], [3, 5, 9]]","[[4, 13], [2, 3, 4, 3, 1], [6, 1, 9]]","[[0.035907178440436296, 0.039676533661695865], [0.01028386519410479, 0.058153357360183316, 0.011624905566003506, 0.05192019493283611, 0.011838270117279705], [0.016969342124323855, 0.002865423879943515, 0.011940670057447932]]","[1, 2, 3]",11124.5186674869,15.6751866460383
"Case: 0037",5931.34900021553,1055809.7056871,100112.073369565,31697.6323175369,900000,24000,"[[2, 4, 9, 17], [10, 14, 15, 19], [13], [3, 18], [1, 16, 20], [5, 8, 12], [7], [6, 11]]","[[5, 43, 17, 10], [4, 2, 5, 10], [13], [17, 28], [28, 13, 15], [1, 1, 5], [31], [7, 15]]","[[0.035357540311121115, 0.1972821895058107, 0.03615726377726797, 0.01473712923019354], [0.06618588273414183, 0.016089443840499366, 0.01834152540427785, 0.022911776815965606], [0.014476447585114875], [0.02442825672989035, 0.19846756025559714], [0.11760007820012024, 0.10631242768346856, 0.02314895753295841], [0.006907947960885052, 0.027430851348542867, 0.21415715739922705], [0.045018524177539446], [0.02073534390902984, 0.03202271342540954]]","[2, 1, 1, 1, 1, 1, 1, 1]",-29885.8347398066,-2.75269019969034
"Case: 0038",1701.38999986649,147592.072472788,31570.0428851982,9022.02958758965,90000,17000,"[[1], [9, 10], [2, 3, 4], [6, 7, 8], [5]]","[[42], [5, 19], [4, 4, 5], [4, 1, 5], [5]]","[[0.0373090974004402], [0.022177959284206197, 0.0277370964771929], [0.008957983059174572, 0.012164588916036091, 0.02756786199997419], [0.017051596953622822, 0.021628805796528084, 0.06795836488771038], [0.015677299481792258]]","[3, 2, 2, 1, 1]",-4546.15172474616,-2.98817193951436
"Case: 0039",5177.88099980354,128860.197754225,19442.3004321666,6417.89732205882,80000,23000,"[[14, 20], [2, 11, 13], [4, 15, 18], [10], [1, 7, 16, 19], [5, 6, 8, 9, 12, 17], [3]]","[[7, 2], [2, 6, 1], [7, 1, 2], [2], [1, 0, 1, 1], [4, 2, 0, 3, 3, 1], [2]]","[[0.007365899366486353, 0.005145750338625601], [0.007465936824747281, 0.00902434179370911, 0.003827159666107915], [0.014491703210977352, 0.012379547826264627, 0.02509393645508777], [0.010787639660247835], [0.0018923055281666644, 0.015453299275954126, 0.00652502513731429, 0.006276441848040227], [0.00853891434088154, 0.016440440431978887, 0.027777334775056787, 0.018867230932119877, 0.009080461144444685, 0.016134768927409282], [0.0031838754842824094]]","[1, 2, 1, 1, 1, 1, 1]",9736.24111778043,8.17320158991572
"Case: 0040",5978.99000000954,508326.087680262,70651.2025466232,19674.8851336385,400000,18000,"[[1, 3, 6, 7, 8, 10], [2, 4, 5, 9]]","[[4, 6, 7, 7, 9, 15], [20, 17, 3, 21]]","[[0.027349542534799404, 0.05854031330869844, 0.01916809628567342, 0.03975157489286781, 0.020695674441074383, 0.10651543530499488], [0.018083939962878683, 0.1376658416765396, 0.013032297587063806, 0.08173239109044617]]","[1, 3]",13947.982762124,2.82131886978159
"Case: 0041",3911.56500005722,1446400.90623513,72869.7382794624,23531.1679556638,1100000,250000,"[[5, 8, 12], [2, 10, 14], [6, 7], [4, 16, 19, 20], [1, 3], [9, 18], [17], [11, 13, 15]]","[[5, 24, 6], [1, 0, 16], [7, 12], [5, 7, 3, 12], [126, 2], [7, 2], [21], [14, 15, 12]]","[[0.050006450963708676, 0.07756649268652567, 0.04017844578188784], [0.040017055042023485, 0.013924935628795158, 0.04820929182399153], [0.03287988722500896, 0.08607330097634264], [0.10465802313911965, 0.04644181277424299, 0.030901964614194602, 0.08577395276112731], [0.22371172041955947, 0.007982586009852619], [0.011076436661235601, 0.09291932432819738], [0.0208359975395098], [0.2786418626414554, 0.1425293495603398, 0.041967007744421574]]","[1, 1, 1, 1, 2, 2, 2, 1]",-103686.356898187,-6.6890657941797
