"case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP"
"Case: 0090",972.746337890625,1170476.07914124,38860.9992361049,11615.0799051356,900000,220000,"[[10, 16], [6, 11, 12, 17], [4, 5, 8, 14], [7], [20], [2, 15, 19], [1, 9, 18], [3, 13]]","[[23, 4], [4, 3, 3, 5], [1, 5, 2, 1], [3], [20], [7, 5, 2], [5, 6, 9], [40, 26]]","[[0.02771881732729252, 0.034258986621397904], [0.02296312604366593, 0.018817391024713057, 0.06430106545132559, 0.020988922262952948], [0.006498695328484874, 0.02276803375590312, 0.02759954603956242, 0.04656596607187537], [0.01032820326807512], [0.039415379897769755], [0.03498248550423574, 0.025295053206992126, 0.0457767593436013], [0.0202831548932628, 0.045069331931984896, 0.039303414688053415], [0.042174558881982585, 0.05689811338214548]]","[1, 1, 1, 1, 1, 1, 1, 2]",-346703.066073504,-22.8518212346262
"Case: 0091",156.555074691772,539278.835925172,20357.7651300741,6921.07079509803,500000,12000,"[[1, 3, 4], [5, 6, 7], [2, 10], [8, 9]]","[[1, 10, 3], [13, 1, 7], [30, 10], [12, 16]]","[[0.09072965756217471, 0.02300083247039627, 0.044234319681522416], [0.05159532033161754, 0.07312416977239788, 0.048872339827356344], [0.1731136663396269, 0.033203360876640095], [0.025277692298861617, 0.012010053757802114]]","[1, 1, 1, 2]",6253.14416080096,1.17314123079178
"Case: 0092",2073.0022816658,1175198.79444426,32449.8306516932,8748.96379256934,1100000,34000,"[[8, 15], [3], [1, 5, 18, 19], [6, 13], [4, 9, 11, 17], [16], [2, 7, 10, 12, 14, 20]]","[[9, 3], [2], [3, 4, 2, 2], [36, 10], [2, 21, 23, 18], [9], [1, 4, 0, 3, 2, 2]]","[[0.019624400488113654, 0.028882873753317634], [0.008763815000116403], [0.01905808076547967, 0.014419492735436964, 0.02412159092748803, 0.01956698694138398], [0.03882542193675643, 0.02606013040087619], [0.013794170920015477, 0.03184060010213271, 0.016652681560925534, 0.020121687043832756], [0.021920385604416347], [0.013597366149769807, 0.01887930003941572, 0.011431214693131396, 0.03244056223302314, 0.029193107206582764, 0.008074666423629896]]","[1, 1, 1, 2, 4, 1, 1]",72899.4306053184,6.61339677739029
"Case: 0093",1560.06720805168,927073.23832959,20486.5873041998,6586.65102539107,700000,200000,"[[5, 11, 14, 19], [6, 7, 10, 12], [9, 15], [2, 13, 18, 20], [1, 8], [3, 4, 16], [17]]","[[2, 3, 1, 2], [0, 1, 0, 1], [4, 1], [1, 1, 1, 1], [8, 8], [2, 7, 2], [12]]","[[0.0037671756698956053, 0.010096147266065138, 0.0028160536581051804, 0.008204762221213371], [0.025802554337025822, 0.0018266147281676833, 0.014997811079084532, 0.011585821458538906], [0.012923863416758889, 0.014442478991269297], [0.005762632714518288, 0.014739084219991963, 0.004661898491407929, 0.006560442176535154], [0.015109597134956045, 0.02835206189299342], [0.007309148444970778, 0.011982613867718508, 0.01667774077870544], [0.021776679959376596]]","[1, 1, 1, 1, 1, 1, 1]",57936.5751532806,6.66599139214172
"Case: 0094",417.742474079132,1009961.79920713,39384.3873938886,10577.4118132431,800000,160000,"[[4], [1, 2, 6, 8, 9, 10], [3], [5, 7]]","[[21], [5, 4, 1, 6, 2, 1], [30], [19, 27]]","[[0.04593491929539578], [0.03486516053124392, 0.036341371723497065, 0.008362641359752744, 0.08744213053601367, 0.005159928050280953, 0.003103740836520553], [0.03042575893853744], [0.027231900777636663, 0.04300955816598159]]","[1, 1, 3, 3]",-74960.7299939147,-6.90931637755895
"Case: 0095",3493.06415772438,653989.270290827,22417.0262230669,7572.24406776056,600000,24000,"[[1, 3, 7, 8, 9, 10, 11, 12, 19], [14, 20], [18], [6, 13, 15, 16], [2, 4, 5, 17]]","[[1, 1, 1, 1, 1, 1, 1, 1, 0], [9, 17], [5], [3, 8, 1, 1], [5, 11, 9, 5]]","[[0.00534211586410996, 0.0034019166172587745, 0.023288866383814003, 0.004426243398829022, 0.007682232424162821, 0.010104222949188701, 0.01658875739431925, 0.005529088698206004, 0.03149592955903203], [0.017903909987385558, 0.021063469646336187], [0.015394281686095187], [0.007079248137413316, 0.018831313906121933, 0.02494003121732934, 0.024613933357377382], [0.009679881034033177, 0.014476366247083884, 0.015719992610016085, 0.015777551870904905]]","[1, 1, 1, 1, 2]",48785.6951689266,8.06103882633213
"Case: 0096",486.908085346221,1002599.76682134,63956.5406867471,16643.2261345994,900000,22000,"[[4, 6], [8], [2, 5, 7, 9, 10], [1, 3]]","[[29, 23], [48], [18, 31, 10, 7, 7], [25, 14]]","[[0.04995640133173165, 0.037238863935900444], [0.06509949821815351], [0.05572770214876116, 0.1425882549062464, 0.1491955268616908, 0.019318946761742326, 0.08450580173107682], [0.042894667393376995, 0.0675545770117655]]","[3, 2, 2, 2]",5659.72333729849,0.56770950011389
"Case: 0097",2304.15782523155,103196.320981167,22628.0041222909,7868.31685887606,70000,2700,"[[1, 6, 11, 13, 14, 16], [2, 8, 12, 19], [4, 9, 10], [3, 5, 15, 17], [7, 18, 20]]","[[2, 1, 1, 2, 2, 2], [2, 1, 2, 4], [11, 2, 4], [5, 2, 3, 2], [2, 2, 2]]","[[0.0035821699439933267, 0.012396305607713536, 0.03100075768379368, 0.005231652374849773, 0.0054966869230748065, 0.005530940460400196], [0.010954192542245476, 0.0009826229134736986, 0.020290346219961054, 0.006754416185271601], [0.02007482022551962, 0.02824171030911759, 0.05574582152832572], [0.013367870751437812, 0.05202578879645775, 0.01376209198217204, 0.0030808195064327324], [0.0192066765049593, 0.048368652369907374, 0.007088317378459317]]","[1, 1, 2, 2, 1]",9774.31369976892,10.4625387360041
"Case: 0098",1904.11890864372,138931.518341238,24892.618282675,7438.90005856351,100000,6600,"[[2, 5, 6, 7, 8, 9, 10], [1, 3, 4]]","[[20, 12, 3, 23, 11, 40, 9], [3, 4, 4]]","[[0.07951895264722943, 0.011378678931449565, 0.03299483709388717, 0.28813640831775206, 0.08757116382703747, 0.0026001725793243385, 0.0605272417413309], [0.01904948654343443, 0.02522804288497351, 0.007638132148649443]]","[9, 1]",4985.28388895478,3.72185445103401
"Case: 0099",615.392329454422,83110.5195651546,13342.4690114714,6768.05055368319,60000,3000,"[[3, 7, 8, 9, 10], [1, 2, 4, 5, 6]]","[[1, 11, 6, 2, 3], [17, 25, 2, 12, 16]]","[[0.036212746079850616, 0.017036088417564866, 0.03613072241524297, 0.017890018128061017, 0.01478438269588912], [0.08832643276016469, 0.3370133617229646, 0.018127649559446693, 0.3740942650089407, 0.22134043013733237]]","[2, 4]",3271.18052935095,4.09720392084408
