"algorithm_type","case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP","num_clusters","num_used_servers","avg_num_servers_per_cluster","avg_num_skills_per_server","avg_cross_training_perf","total_stock","Case  ID","n_sku","initial_servers","util_rate","cost_hmin","work_load_relation","cost_f","cost_ci","skills_per_cluster"
"VNS","Case: 0078",873.287767410278,112739.661009608,15361.5242342241,4078.13677538484,90000,3300,"[[1, 2, 6], [5, 7, 10], [3, 4, 8, 9]]","[[2, 1, 1], [3, 2, 6], [427, 95, 107, 369]]","[[0.008773994815746635, 0.02884248009593169, 0.016587718781078543], [0.022488870104972834, 0.018877869884142008, 0.016868166867086448], [0.6819844058380465, 0.4588839381075565, 0.2549542000029396, 0.6453424559513413]]","[1, 2, 6]",1960.68387046673,1.76990609689783,3,9,3,3.66666666666667,36.6666666666667,1013,78,10,10,0.65,100,"HPB",10,0.01,3.33333333333333
"VNS","Case: 0079",731.101716041564,129468.539618599,23374.5957433858,6093.94387521366,80000,20000,"[[20], [3, 10], [8], [2, 4, 11, 15, 16], [1, 12, 17], [9, 13], [6, 7, 18], [5, 14, 19]]","[[5], [7, 3], [11], [1, 1, 1, 1, 1], [5, 1, 4], [3, 2], [2, 4, 6], [2, 4, 3]]","[[0.012741153538195675], [0.014422563357445742, 0.01541040109895939], [0.015032072350705713], [0.02064150776211465, 0.004832104723223897, 0.006069247793828993, 0.003317458148000803, 0.011941004700933476], [0.013253744874169353, 0.02008529934097357, 0.011600947515581325], [0.0303380816130435, 0.0040712995748792315], [0.006479207730709367, 0.024169505932752654, 0.0113403549382308], [0.0056479113204809216, 0.014727003637039217, 0.007616751533433209]]","[1, 1, 1, 1, 1, 1, 1, 1]",-9161.82215588822,-6.60881356624597,8,8,1,2.5,12.5,67,79,20,5,0.8,100,"HPB",10,0.1,2.5
"VNS","Case: 0080",153.609634876251,165001.224583041,26041.9431798193,6959.28140322191,110000,22000,"[[2, 9], [1, 6, 10], [4, 7], [3, 5], [8]]","[[4, 7], [13, 4, 4], [13, 11], [5, 3], [17]]","[[0.04520826537633644, 0.026123425463703956], [0.03156996931354806, 0.07555077094356998, 0.02913674030501185], [0.022679243745049517, 0.022992894142256616], [0.01842702463030611, 0.022454237957080143], [0.03324158072173493]]","[2, 2, 3, 2, 2]",9188.57718929901,5.89719598697226,5,11,2.2,2,20,81,80,10,10,0.8,100,"HPB",10,0.1,2
"VNS","Case: 0081",231.959413528442,474644.264988647,47914.8720694233,12729.3929192242,400000,14000,"[[1, 3, 5, 9], [2, 7], [4, 6, 8, 10]]","[[3, 7, 6, 6], [64, 3], [1, 9, 5, 6]]","[[0.020996628888964988, 0.06185308192291572, 0.02863989322130442, 0.027246514281551996], [0.07898729780019946, 0.02544458417660954], [0.01716756349565264, 0.024172554693206297, 0.01958221477990534, 0.04362309738450585]]","[2, 1, 1]",12472.5777424203,2.69868927210493,3,4,1.33333333333333,3.5,35,110,81,10,5,0.65,1,"IND",100,0.01,3.33333333333333
"VNS","Case: 0082",1678.41733765602,986593.509010945,42789.7518043935,12803.7572065519,900000,31000,"[[6, 14, 19], [2, 3, 15, 16], [12, 13, 17], [4, 8, 9, 11], [1, 10], [5, 7, 18, 20]]","[[3, 4, 6], [10, 2, 10, 2], [13, 5, 6], [2, 3, 1, 3], [8, 13], [4, 2, 2, 4]]","[[0.02009332780513489, 0.018891990287967765, 0.030272943180894837], [0.05402989217760388, 0.011213411941129837, 0.03180963718877695, 0.017198004772848236], [0.007142532702373776, 0.062140345568193055, 0.004514417547210528], [0.012948416471518322, 0.03948645887226642, 0.023543823200899327, 0.016762543380155585], [0.0151059296737445, 0.011689627695634652], [0.03790820548502134, 0.002397193997920321, 0.02744928693265117, 0.008325547561924072]]","[1, 3, 2, 1, 1, 1]",-103204.419510094,-9.47005098919146,6,9,1.5,3.44444444444444,17.2222222222222,103,82,20,10,0.65,1,"IND",100,0.01,3.33333333333333
"VNS","Case: 0083",122.45430445671,698102.211458924,76416.0623019702,21686.1491569543,500000,100000,"[[2, 7], [9, 10], [1], [3, 5, 8], [4, 6]]","[[8, 29], [12, 16], [32], [10, 12, 5], [36, 4]]","[[0.05352541673910955, 0.009157363460714408], [0.06687204418396367, 0.09913100102955151], [0.2644840414233782], [0.06855711448223377, 0.08848333307683531, 0.02816185154133855], [0.09974916857915805, 0.022425228110159345]]","[1, 1, 1, 1, 1]",-15536.0029336136,-2.17701387345661,5,5,1,2,20,164,83,10,5,0.8,1,"IND",100,0.1,2
"VNS","Case: 0084",1151.32029652595,1402442.09299284,72444.8640519224,19997.2289409236,1100000,210000,"[[8, 14], [2], [18], [5, 12, 17], [1, 9, 16], [15], [10, 13], [11], [4, 6, 7, 19, 20], [3]]","[[7, 8], [30], [19], [6, 5, 4], [5, 4, 3], [7], [4, 8], [87], [2, 1, 5, 2, 1], [26]]","[[0.04482218049036306, 0.012763183350576645], [0.14677255991367075], [0.020595672668114497], [0.010549989888930114, 0.03218913855927202, 0.05130119013513761], [0.007821655771106207, 0.06484310778919945, 0.03850034055529897], [0.002867436235665057], [0.013469567128264266, 0.06568588015726771], [0.016854894125563187], [0.010235286592118796, 0.002556024607965911, 0.06309854292973527, 0.001660246612340528, 0.007265588542630545], [0.0488107513863747]]","[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]",-186271.693007239,-11.7246853806321,10,11,1.1,1.90909090909091,9.54545454545455,234,84,20,10,0.8,1,"IND",100,0.1,2
"VNS","Case: 0085",1859.91475892066,566032.757554537,36977.0919396547,9055.66561488223,500000,20000,"[[2, 8, 10, 17], [7, 13], [12, 15, 16], [1, 3, 4, 5, 6, 9, 11, 14, 18], [19, 20]]","[[3, 4, 4, 1], [6, 3], [1, 2, 10], [2, 1, 1, 1, 1, 3, 2, 2, 1], [11, 13]]","[[0.006959115348912765, 0.0059625060980624135, 0.0152497939549003, 0.005692880581252849], [0.04300208571691233, 0.026099207452402483], [0.004470702283635414, 0.010529704659202856, 0.016660458163780773], [0.025425150309375512, 0.009837135960859375, 0.0053656662969964455, 0.00834612273707902, 0.0047932521847956, 0.003926815571970579, 0.0028208064195773064, 0.011786286157811701, 0.00013471857778537776], [0.029135892158310434, 0.052638790313990755]]","[1, 1, 1, 1, 1]",-6755.41212307463,-1.17939100014528,5,5,1,4,20,72,85,20,5,0.65,100,"IND",100,0.01,4
"VNS","Case: 0086",257.379921913147,891302.256848885,57429.6297289094,14872.6271199758,800000,19000,"[[1, 2, 3, 4], [5, 8, 9], [6, 10], [7]]","[[6, 13, 8, 6], [2, 10, 7], [20, 13], [27]]","[[0.006220930051710763, 0.10075616583242114, 0.02010645202942626, 0.05750920993152593], [0.0052524761701092555, 0.03307264211178701, 0.053450137606259], [0.0141831625448195, 0.06799167806041327], [0.08631579403787111]]","[2, 1, 3, 2]",-87594.5671288361,-8.94829413920232,4,8,2,2.375,23.75,112,86,10,10,0.65,100,"IND",100,0.01,2.5
"VNS","Case: 0087",1215.03237724304,943565.102290408,33079.9535536739,10485.1487367343,700000,200000,"[[4, 15], [1], [3, 13], [2, 7, 18], [5, 11, 12, 14], [17], [6, 8, 9, 10, 16, 19, 20]]","[[4, 1], [9], [3, 3], [1, 3, 5], [1, 1, 6, 2], [17], [2, 1, 1, 2, 3, 2, 2]]","[[0.030253267502814218, 0.021784014276536565], [0.020763208468965226], [0.0058818296642761635, 0.02839243438600464], [0.019250422612126034, 0.0051455233766084345, 0.03482940066918001], [0.017603342763202728, 0.0014104522020247938, 0.005483274413759795, 0.002280121965103072], [0.11360245894039574], [0.028727931048745856, 0.006467123063878425, 0.014850231296699306, 0.02036083620100556, 0.015513097557949357, 0.008666831798900397, 0.006646592861351844]]","[1, 1, 1, 1, 1, 1, 1]",42860.9685501935,4.75860684376027,7,7,1,2.85714285714286,14.2857142857143,69,87,20,5,0.8,100,"IND",100,0.1,2.85714285714286
"VNS","Case: 0088",376.934670209884,1223011.35482003,96347.1472435869,26664.207576445,900000,200000,"[[6, 8], [2, 4, 5, 9], [1, 7], [3, 10]]","[[5, 35], [7, 3, 10, 2], [25, 9], [43, 43]]","[[0.019271433933282983, 0.15057964170306853], [0.07255241164920585, 0.022414466729926988, 0.05398530274391444, 0.024537462588406497], [0.03355445455077481, 0.0836211004961432], [0.41375655655486576, 0.15069521995177784]]","[4, 1, 1, 3]",-40290.5884471102,-3.18930788176506,4,9,2.25,2.22222222222222,22.2222222222222,182,88,10,10,0.8,100,"IND",100,0.1,2.5
"VNS","Case: 0089",284.300436019897,631233.280532608,24922.4343944148,6310.84613819405,500000,100000,"[[4, 6, 8, 10], [3, 5], [1], [2, 7], [9]]","[[2, 9, 4, 2], [27, 13], [3], [3, 21], [33]]","[[0.048874206958930556, 0.06214600511369358, 0.007351290010457237, 0.007725729160349078], [0.056274858020882564, 0.023655676103097194], [0.006006397792350804], [0.0077233025550962784, 0.03662643800724837], [0.015609024898068254]]","[1, 1, 1, 1, 1]",-30986.5426728322,-4.6791928581726,5,5,1,2,20,117,89,10,5,0.65,1,"HPB",100,0.1,2
"VNS","Case: 0090",972.746337890625,1170476.07914124,38860.9992361049,11615.0799051356,900000,220000,"[[10, 16], [6, 11, 12, 17], [4, 5, 8, 14], [7], [20], [2, 15, 19], [1, 9, 18], [3, 13]]","[[23, 4], [4, 3, 3, 5], [1, 5, 2, 1], [3], [20], [7, 5, 2], [5, 6, 9], [40, 26]]","[[0.02771881732729252, 0.034258986621397904], [0.02296312604366593, 0.018817391024713057, 0.06430106545132559, 0.020988922262952948], [0.006498695328484874, 0.02276803375590312, 0.02759954603956242, 0.04656596607187537], [0.01032820326807512], [0.039415379897769755], [0.03498248550423574, 0.025295053206992126, 0.0457767593436013], [0.0202831548932628, 0.045069331931984896, 0.039303414688053415], [0.042174558881982585, 0.05689811338214548]]","[1, 1, 1, 1, 1, 1, 1, 2]",-346703.066073504,-22.8518212346262,8,9,1.125,2.44444444444444,12.2222222222222,174,90,20,10,0.65,1,"HPB",100,0.1,2.5
"VNS","Case: 0091",156.555074691772,539278.835925172,20357.7651300741,6921.07079509803,500000,12000,"[[1, 3, 4], [5, 6, 7], [2, 10], [8, 9]]","[[1, 10, 3], [13, 1, 7], [30, 10], [12, 16]]","[[0.09072965756217471, 0.02300083247039627, 0.044234319681522416], [0.05159532033161754, 0.07312416977239788, 0.048872339827356344], [0.1731136663396269, 0.033203360876640095], [0.025277692298861617, 0.012010053757802114]]","[1, 1, 1, 2]",6253.14416080096,1.17314123079178,4,5,1.25,2.4,24,103,91,10,5,0.8,1,"HPB",100,0.01,2.5
"VNS","Case: 0092",2073.0022816658,1175198.79444426,32449.8306516932,8748.96379256934,1100000,34000,"[[8, 15], [3], [1, 5, 18, 19], [6, 13], [4, 9, 11, 17], [16], [2, 7, 10, 12, 14, 20]]","[[9, 3], [2], [3, 4, 2, 2], [36, 10], [2, 21, 23, 18], [9], [1, 4, 0, 3, 2, 2]]","[[0.019624400488113654, 0.028882873753317634], [0.008763815000116403], [0.01905808076547967, 0.014419492735436964, 0.02412159092748803, 0.01956698694138398], [0.03882542193675643, 0.02606013040087619], [0.013794170920015477, 0.03184060010213271, 0.016652681560925534, 0.020121687043832756], [0.021920385604416347], [0.013597366149769807, 0.01887930003941572, 0.011431214693131396, 0.03244056223302314, 0.029193107206582764, 0.008074666423629896]]","[1, 1, 1, 2, 4, 1, 1]",72899.4306053184,6.61339677739029,7,11,1.57142857142857,3.09090909090909,15.4545454545455,156,92,20,10,0.8,1,"HPB",100,0.01,2.85714285714286
"VNS","Case: 0093",1560.06720805168,927073.23832959,20486.5873041998,6586.65102539107,700000,200000,"[[5, 11, 14, 19], [6, 7, 10, 12], [9, 15], [2, 13, 18, 20], [1, 8], [3, 4, 16], [17]]","[[2, 3, 1, 2], [0, 1, 0, 1], [4, 1], [1, 1, 1, 1], [8, 8], [2, 7, 2], [12]]","[[0.0037671756698956053, 0.010096147266065138, 0.0028160536581051804, 0.008204762221213371], [0.025802554337025822, 0.0018266147281676833, 0.014997811079084532, 0.011585821458538906], [0.012923863416758889, 0.014442478991269297], [0.005762632714518288, 0.014739084219991963, 0.004661898491407929, 0.006560442176535154], [0.015109597134956045, 0.02835206189299342], [0.007309148444970778, 0.011982613867718508, 0.01667774077870544], [0.021776679959376596]]","[1, 1, 1, 1, 1, 1, 1]",57936.5751532806,6.66599139214172,7,7,1,2.85714285714286,14.2857142857143,58,93,20,5,0.65,100,"HPB",100,0.1,2.85714285714286
"VNS","Case: 0094",417.742474079132,1009961.79920713,39384.3873938886,10577.4118132431,800000,160000,"[[4], [1, 2, 6, 8, 9, 10], [3], [5, 7]]","[[21], [5, 4, 1, 6, 2, 1], [30], [19, 27]]","[[0.04593491929539578], [0.03486516053124392, 0.036341371723497065, 0.008362641359752744, 0.08744213053601367, 0.005159928050280953, 0.003103740836520553], [0.03042575893853744], [0.027231900777636663, 0.04300955816598159]]","[1, 1, 3, 3]",-74960.7299939147,-6.90931637755895,4,8,2,2,20,116,94,10,10,0.65,100,"HPB",100,0.1,2.5
"VNS","Case: 0095",3493.06415772438,653989.270290827,22417.0262230669,7572.24406776056,600000,24000,"[[1, 3, 7, 8, 9, 10, 11, 12, 19], [14, 20], [18], [6, 13, 15, 16], [2, 4, 5, 17]]","[[1, 1, 1, 1, 1, 1, 1, 1, 0], [9, 17], [5], [3, 8, 1, 1], [5, 11, 9, 5]]","[[0.00534211586410996, 0.0034019166172587745, 0.023288866383814003, 0.004426243398829022, 0.007682232424162821, 0.010104222949188701, 0.01658875739431925, 0.005529088698206004, 0.03149592955903203], [0.017903909987385558, 0.021063469646336187], [0.015394281686095187], [0.007079248137413316, 0.018831313906121933, 0.02494003121732934, 0.024613933357377382], [0.009679881034033177, 0.014476366247083884, 0.015719992610016085, 0.015777551870904905]]","[1, 1, 1, 1, 2]",48785.6951689266,8.06103882633213,5,6,1.2,4,20,82,95,20,5,0.8,100,"HPB",100,0.01,4
"VNS","Case: 0096",486.908085346221,1002599.76682134,63956.5406867471,16643.2261345994,900000,22000,"[[4, 6], [8], [2, 5, 7, 9, 10], [1, 3]]","[[29, 23], [48], [18, 31, 10, 7, 7], [25, 14]]","[[0.04995640133173165, 0.037238863935900444], [0.06509949821815351], [0.05572770214876116, 0.1425882549062464, 0.1491955268616908, 0.019318946761742326, 0.08450580173107682], [0.042894667393376995, 0.0675545770117655]]","[3, 2, 2, 2]",5659.72333729849,0.56770950011389,4,9,2.25,2.44444444444444,24.4444444444444,212,96,10,10,0.8,100,"HPB",100,0.01,2.5
"VNS","Case: 0097",2304.15782523155,103196.320981167,22628.0041222909,7868.31685887606,70000,2700,"[[1, 6, 11, 13, 14, 16], [2, 8, 12, 19], [4, 9, 10], [3, 5, 15, 17], [7, 18, 20]]","[[2, 1, 1, 2, 2, 2], [2, 1, 2, 4], [11, 2, 4], [5, 2, 3, 2], [2, 2, 2]]","[[0.0035821699439933267, 0.012396305607713536, 0.03100075768379368, 0.005231652374849773, 0.0054966869230748065, 0.005530940460400196], [0.010954192542245476, 0.0009826229134736986, 0.020290346219961054, 0.006754416185271601], [0.02007482022551962, 0.02824171030911759, 0.05574582152832572], [0.013367870751437812, 0.05202578879645775, 0.01376209198217204, 0.0030808195064327324], [0.0192066765049593, 0.048368652369907374, 0.007088317378459317]]","[1, 1, 2, 2, 1]",9774.31369976892,10.4625387360041,5,7,1.4,3.85714285714286,19.2857142857143,54,97,20,5,0.8,1,"IND",10,0.01,4
"VNS","Case: 0098",1904.11890864372,138931.518341238,24892.618282675,7438.90005856351,100000,6600,"[[2, 5, 6, 7, 8, 9, 10], [1, 3, 4]]","[[20, 12, 3, 23, 11, 40, 9], [3, 4, 4]]","[[0.07951895264722943, 0.011378678931449565, 0.03299483709388717, 0.28813640831775206, 0.08757116382703747, 0.0026001725793243385, 0.0605272417413309], [0.01904948654343443, 0.02522804288497351, 0.007638132148649443]]","[9, 1]",4985.28388895478,3.72185445103401,2,10,5,6.6,66,129,98,10,10,0.8,1,"IND",10,0.01,5
"VNS","Case: 0099",615.392329454422,83110.5195651546,13342.4690114714,6768.05055368319,60000,3000,"[[3, 7, 8, 9, 10], [1, 2, 4, 5, 6]]","[[1, 11, 6, 2, 3], [17, 25, 2, 12, 16]]","[[0.036212746079850616, 0.017036088417564866, 0.03613072241524297, 0.017890018128061017, 0.01478438269588912], [0.08832643276016469, 0.3370133617229646, 0.018127649559446693, 0.3740942650089407, 0.22134043013733237]]","[2, 4]",3271.18052935095,4.09720392084408,2,6,3,5,50,95,99,10,5,0.8,100,"IND",10,0.01,5
"VNS","Case: 0100",4305.78392004966,184268.66269193,45980.3359485833,14288.3267433471,120000,4000,"[[12], [2, 4], [1, 6, 13, 19], [8, 11], [7, 14, 15, 17], [3, 5, 9, 16], [10, 18, 20]]","[[15], [4, 5], [5, 2, 3, 3], [3, 9], [67, 33, 53, 67], [1, 3, 3, 5], [4, 5, 1]]","[[0.019932911812829177], [0.05604719241018336, 0.02592590308171094], [0.032898398409312996, 0.02319156085342499, 0.04212479538439723, 0.01259484135821933], [0.006080584338215727, 0.02125079612179779], [0.6127040544843759, 0.08372168675909271, 0.37579620095320554, 0.4827266575760194], [0.014107732201772877, 0.012251259968584605, 0.010937718480326498, 0.024799209503252737], [0.0037087045648847862, 0.0179906671859532, 0.011605870955474308]]","[1, 1, 3, 1, 4, 1, 1]",13546.1062888208,7.93457324809253,7,12,1.71428571428571,3.33333333333333,16.6666666666667,291,100,20,10,0.8,100,"IND",10,0.01,2.85714285714286
"VNS","Case: 0101",999.824617147445,79972.6624893104,13499.0950306291,4473.56745868125,60000,2000,"[[2, 5, 15, 19, 20], [3, 8, 9], [12, 17], [1, 6, 7, 16, 18], [10, 13, 14], [4, 11]]","[[1, 3, 1, 0, 2], [6, 2, 3], [8, 2], [1, 2, 1, 1, 0], [4, 2, 4], [2, 29]]","[[0.02151786522680634, 0.009621718186609557, 0.02303219936336615, 0.02060629194276302, 0.01668730835776274], [0.013305094604483621, 0.009402678073441903, 0.020085418884228705], [0.01660126272358987, 0.006318110364571287], [0.0077209648762363425, 0.003983043345776225, 0.014761143082571138, 0.015380953250894551, 0.007872278686140186], [0.007470154702352533, 0.007750085734653665, 0.006405108903360225], [0.007703033706129507, 0.04029755209870976]]","[1, 1, 1, 1, 1, 1]",11214.45849895,16.3099933507895,6,6,1,3.33333333333333,16.6666666666667,74,101,20,5,0.65,1,"HPB",10,0.01,3.33333333333333
"VNS","Case: 0102",966.751386880874,102505.159819058,14339.8504154613,4165.30940359728,80000,4000,"[[1, 3, 4, 6, 9], [2, 5, 7, 8, 10]]","[[1, 2, 6, 3, 1], [3, 26, 17, 10, 1]]","[[0.0149582980804546, 0.016364328960676765, 0.026170393811252794, 0.059122296567551164, 0.03187990596033457], [0.009675188579602829, 0.01868885737040631, 0.00935090416120085, 0.023256021245437446, 0.01739118665011114]]","[2, 6]",-3425.92740172306,-3.23410954386104,2,8,4,5,50,70,102,10,10,0.65,1,"HPB",10,0.01,5
"VNS","Case: 0103",467.194102525711,66862.2170063221,10644.0719803324,4018.14502598969,50000,2200,"[[1, 2, 3, 4, 5, 7], [6, 8, 10], [9]]","[[6, 4, 3, 1, 5, 4], [2, 1, 0], [16]]","[[0.00900027444589796, 0.012342020300157712, 0.02033818128582156, 0.013224704483371747, 0.0140853345100059, 0.010535143614686701], [0.005072101964118609, 0.022899741882567524, 0.042631775648239986], [0.031427918565024984]]","[3, 1, 1]",1562.29534903444,2.39249191941425,3,5,1.66666666666667,4.4,44,42,103,10,5,0.65,100,"HPB",10,0.01,3.33333333333333
"VNS","Case: 0104",3971.10642027854,132964.379523075,22182.4829478727,6881.89657520245,100000,3900,"[[13, 19], [6, 12], [1, 9, 14, 15], [2, 4, 8, 17, 18], [5, 10], [3, 7, 11, 16, 20]]","[[3, 8], [3, 3], [3, 2, 2, 6], [0, 1, 0, 0, 1], [4, 4], [7, 8, 11, 6, 6]]","[[0.01348668860604475, 0.028412605324624727], [0.011057748352634714, 0.023170475121066285], [0.020745430189391244, 0.008584682849541721, 0.012763505844732776, 0.008869914432847952], [0.03414129332099992, 0.003402102550015486, 0.011493107879760189, 0.010004408943438032, 0.0023639335680713993], [0.019230715676224138, 0.014539003463591747], [0.020795631746789264, 0.021739881386589194, 0.02507710795374655, 0.01374280925870014, 0.010869819337710522]]","[1, 1, 2, 1, 1, 4]",6005.9211838608,4.73061918238945,6,10,1.66666666666667,3.9,19.5,78,104,20,10,0.65,100,"HPB",10,0.01,3.33333333333333
"VNS","Case: 0105",947.078064680099,652685.929343406,22649.9366187627,10035.9927246437,600000,20000,"[[14, 15], [1, 2, 9, 13], [6, 11, 12], [5, 16, 18], [3, 8], [4, 7, 10, 17, 19, 20]]","[[2, 3], [3, 4, 3, 1], [7, 2, 1], [4, 7, 4], [2, 1], [2, 1, 2, 1, 1, 4]]","[[0.06424817851485969, 0.03665144631201505], [0.03749126918520784, 0.01461795570794737, 0.01127906436930777, 0.019172790012652877], [0.029715343816088008, 0.004808658786703968, 0.019819209015353594], [0.03986274563038737, 0.02513825738822951, 0.0068513122546291485], [0.04837462542448941, 0.05992594948578197], [0.0063806201283829024, 0.04139679494488975, 0.043762002771834056, 0.0016824916141011895, 0.01433250732996013, 0.005763727389325386]]","[1, 1, 1, 1, 1, 1]",81755.5884389806,14.3197133838551,6,6,1,3.33333333333333,16.6666666666667,55,105,20,5,0.65,1,"IND",100,0.01,3.33333333333333
"VNS","Case: 0106",499.620475292205,868423.933325082,33646.793036254,9777.1402888286,800000,25000,"[[6, 9], [1, 2, 5, 7, 8], [3, 4, 10]]","[[10, 22], [5, 1, 3, 3, 3], [4, 16, 12]]","[[0.05183691715059715, 0.09831392798564768], [0.043560876779328184, 0.04043279400280591, 0.0018457937135687075, 0.011645627658805186, 0.019706398981626724], [0.018357643270514548, 0.005077394680388458, 0.10637229662474515]]","[3, 2, 3]",-98601.6491381452,-10.1963847623332,3,8,2.66666666666667,3.125,31.25,79,106,10,10,0.65,1,"IND",100,0.01,3.33333333333333
"VNS","Case: 0107",217.278516292572,542802.073641861,19353.6418826382,7448.43175922326,500000,16000,"[[4, 5, 9], [1, 2, 6, 8, 10], [3, 7]]","[[6, 6, 4], [5, 2, 3, 1, 2], [3, 6]]","[[0.051392836136216216, 0.0986440931747693, 0.021225718564146297], [0.026914802444934695, 0.013220524261527247, 0.010355846091486591, 0.038792511463269216, 0.023219952839401634], [0.008149435704382774, 0.026205912282359932]]","[3, 1, 1]",60591.5419330727,12.5653709217749,3,5,1.66666666666667,3.2,32,38,107,10,5,0.65,100,"IND",100,0.01,3.33333333333333
"VNS","Case: 0108",1133.28292059898,1003745.75187404,145546.949409966,38198.8024640764,800000,20000,"[[11, 15], [5, 7, 9, 19, 20], [13, 18], [16, 17], [1, 8, 12], [3, 4], [2, 6], [10, 14]]","[[5, 44], [7, 2, 11, 5, 7], [16, 10], [11, 6], [8, 4, 13], [21, 32], [19, 9], [13, 7]]","[[0.019976746639085392, 0.05084230511454641], [0.03865968255738646, 0.00823704465138636, 0.07653090422447059, 0.05510624412537246, 0.06555662001196653], [0.06878022240164361, 0.04300137803751932], [0.07731971433566448, 0.046203755094007995], [0.014805115918932459, 0.008619414811847064, 0.028433117147601505], [0.06775753126538114, 0.13511488813721265], [0.11212159338172237, 0.023021834170082314], [0.07643699058775977, 0.01582530526117159]]","[1, 1, 1, 1, 1, 1, 1, 1]",-106270.440935604,-9.57377393446982,8,8,1,2.5,12.5,250,108,20,10,0.65,100,"IND",100,0.01,2.5
"VNS","Case: 0109",2203.18684387207,657150.066263588,26602.4891999974,8547.57706359078,600000,22000,"[[9, 15, 16], [3, 4, 5, 8, 10, 11, 13], [6, 7], [2, 14, 18, 19], [1, 12, 17, 20]]","[[8, 3, 1], [2, 1, 1, 3, 0, 1, 1], [3, 57], [4, 5, 2, 2], [1, 5, 2, 3]]","[[0.021769750265383754, 0.011288865297335688, 0.012209877849900637], [0.017632453018627807, 0.00794330482913446, 0.018836082251575195, 0.009619063306373084, 0.03502099305414102, 0.015593629466007206, 0.007291443598396926], [0.010712230994596696, 0.05899495534231101], [0.016424731108063667, 0.023832022106035626, 0.015335733650548014, 0.00948363536793257], [0.03499793687541159, 0.020471036211050588, 0.009931328935615675, 0.021333208454239933]]","[1, 1, 2, 1, 1]",78334.5111894266,13.533587772946,5,6,1.2,3.66666666666667,18.3333333333333,105,109,20,5,0.8,1,"HPB",100,0.01,4
"VNS","Case: 0110",184.190914630889,1066834.73455112,38854.275852543,8980.45869858545,1000000,19000,"[[1, 2], [6, 7, 9], [3, 4, 8], [5], [10]]","[[11, 5], [6, 10, 49], [6, 3, 1], [47], [20]]","[[0.022077990758316977, 0.029219113639171165], [0.01217905656262911, 0.025959257875061044, 0.03868115262855975], [0.058580664440489046, 0.006750843310615586, 0.009038148799916056], [0.025401951872010047], [0.021898828581725965]]","[1, 3, 1, 3, 2]",58201.3335719605,5.77031590620135,5,10,2,1.9,19,158,110,10,10,0.8,1,"HPB",100,0.01,2
"VNS","Case: 0111",300.565354824066,557748.785363646,30484.5005636809,9264.28479996568,500000,18000,"[[5, 9], [2, 4, 7, 10], [1, 3, 6, 8]]","[[13, 14], [9, 15, 11, 7], [8, 1, 2, 7]]","[[0.034061530767136944, 0.02536072399602569], [0.02695552671989774, 0.014196375977476097, 0.010797741093475508, 0.05115842097225239], [0.08253736936615451, 0.029431076326247942, 0.04234007950679959, 0.010807413608252783]]","[1, 3, 1]",8911.73113555961,1.62374808094791,3,5,1.66666666666667,3.6,36,87,111,10,5,0.8,100,"HPB",100,0.01,3.33333333333333
"VNS","Case: 0112",1593.27482485771,1091693.92354226,44557.4111814257,14136.5123608378,1000000,33000,"[[2, 4, 8, 16], [7, 18, 19], [1, 6, 11, 14, 17], [9, 13], [3, 5, 12, 20], [10, 15]]","[[1, 21, 10, 2], [14, 3, 9], [1, 4, 2, 5, 1], [4, 26], [6, 1, 1, 4], [6, 22]]","[[0.023992735050156273, 0.04163646834360082, 0.03516031518924398, 0.012156132703634567], [0.035022895220166245, 0.009931227467221642, 0.03224135883888505], [0.024372130051094835, 0.027486603342941368, 0.04951008367932874, 0.044903473442120645, 0.045342022120982206], [0.01576055432804281, 0.07180966872457109], [0.02590429936522496, 0.03437786544925667, 0.01799073226364878, 0.03224139316481125], [0.039732912048240254, 0.04155079297173448]]","[3, 2, 1, 1, 1, 2]",-2773.54856914235,-0.25341534945682,6,10,1.66666666666667,3.3,16.5,143,112,20,10,0.8,100,"HPB",100,0.01,3.33333333333333
"VNS","Case: 0113",1090.61053967475,120706.244454055,20622.2222686175,7084.02218543832,70000,23000,"[[4, 5, 13, 14], [1, 15], [2, 18, 19], [10, 12, 16], [6, 7, 8, 11, 17, 20], [3, 9]]","[[3, 2, 1, 1], [2, 2], [2, 2, 4], [4, 2, 2], [1, 2, 1, 1, 0, 2], [4, 3]]","[[0.0015488667641271197, 0.011293039169098676, 0.022072534820342476, 0.01746595794764466], [0.012077689653123346, 0.035824091571000756], [0.018602013598220224, 0.01400298636795085, 0.007175734193046894], [0.03286558121279118, 0.016844759691532055, 0.01218197985757603], [0.005845514181874779, 0.005420323453269237, 0.008177740564428252, 0.0025373454536978817, 0.011778427758843135, 0.0034532361978125326], [0.017697287158021442, 0.023310237719537052]]","[1, 1, 1, 2, 1, 1]",7835.5644716646,6.9420725319339,6,7,1.16666666666667,3.28571428571429,16.4285714285714,41,113,20,5,0.65,1,"IND",10,0.1,3.33333333333333
