num_clusters,num_used_servers,avg_num_servers_per_cluster,avg_num_skills_per_server,avg_cross_training_perf,total_stock
6,7,1.1666666666666667,3.4285714285714284,17.142857142857142,68
4,9,2.25,2.5555555555555554,25.555555555555554,63
7,8,1.1428571428571428,3.0,15.0,955
3,10,3.3333333333333335,4.9,49.00000000000001,72
3,5,1.6666666666666667,3.6,36.0,56
8,11,1.375,2.4545454545454546,12.272727272727273,196
4,6,1.5,2.3333333333333335,23.333333333333336,58
10,12,1.2,2.1666666666666665,10.833333333333332,150
6,6,1.0,3.3333333333333335,16.666666666666668,74
3,9,3.0,4.222222222222222,42.22222222222222,54
7,7,1.0,2.857142857142857,14.285714285714286,91
5,11,2.2,2.272727272727273,22.727272727272727,82
3,4,1.3333333333333333,4.0,40.0,110
6,10,1.6666666666666667,3.8,19.0,126
6,6,1.0,1.6666666666666667,16.666666666666668,91
10,11,1.1,1.9090909090909092,9.545454545454545,237
6,6,1.0,3.3333333333333335,16.666666666666668,105
3,8,2.6666666666666665,3.25,32.5,109
7,7,1.0,2.857142857142857,14.285714285714286,245
5,10,2.0,1.8,18.0,197
5,5,1.0,2.0,20.0,109
9,10,1.1111111111111112,2.2,11.000000000000002,216
5,6,1.2,2.0,20.0,73
8,11,1.375,2.5454545454545454,12.727272727272727,361
8,8,1.0,2.5,12.5,82
4,8,2.0,2.0,20.0,127
7,7,1.0,2.857142857142857,14.285714285714286,198
4,9,2.25,2.7777777777777777,27.77777777777778,330
8,8,1.0,2.5,12.5,84
3,11,3.6666666666666665,3.5454545454545454,35.45454545454545,213
3,7,2.3333333333333335,4.857142857142857,48.57142857142857,93
7,12,1.7142857142857142,3.3333333333333335,16.666666666666668,400
7,7,1.0,2.857142857142857,14.285714285714286,78
4,9,2.25,2.5555555555555554,25.555555555555554,104
4,5,1.25,2.8,28.0,59
9,11,1.2222222222222223,2.3636363636363638,11.818181818181818,113
6,6,1.0,3.3333333333333335,16.666666666666668,104
3,8,2.6666666666666665,4.0,40.0,82
2,4,2.0,5.0,50.0,193
9,10,1.1111111111111112,2.4,12.0,218
5,6,1.2,4.0,20.0,296
5,10,2.0,2.4,24.0,192
3,5,1.6666666666666667,3.6,36.0,115
8,10,1.25,2.5,12.5,401
7,7,1.0,2.857142857142857,14.285714285714286,52
5,10,2.0,2.0,20.0,438
4,6,1.5,2.3333333333333335,23.333333333333336,319
9,13,1.4444444444444444,2.3076923076923075,11.538461538461537,119
8,8,1.0,2.5,12.5,76
4,11,2.75,2.272727272727273,22.727272727272727,104
5,7,1.4,2.0,20.0,45
7,12,1.7142857142857142,2.9166666666666665,14.583333333333332,175
7,8,1.1428571428571428,2.75,13.75,194
6,10,1.6666666666666667,1.8,18.0,124
5,6,1.2,2.0,20.0,94
9,12,1.3333333333333333,2.1666666666666665,10.833333333333332,186
6,6,1.0,3.3333333333333335,16.666666666666668,209
4,9,2.25,2.111111111111111,21.11111111111111,87
4,5,1.25,2.4,24.0,63
8,9,1.125,2.4444444444444446,12.222222222222223,178
